2023-05-30 13:17:05.021155,1.24,286.35
2023-05-30 13:17:10.022017,2.56,587.77
2023-05-30 13:17:15.022744,1.13,260.17
2023-05-30 13:17:20.019630,-0.03,-5.98
2023-05-30 13:17:25.020377,1.61,370.61
2023-05-30 13:17:30.017448,2.94,676.97
2023-05-30 13:17:35.018219,0.62,141.7
2023-05-30 13:17:40.019338,-0.04,-9.29
2023-05-30 13:17:45.016147,3.42,787.22
2023-05-30 13:17:50.017245,3.17,729.02
2023-05-30 13:17:55.017586,-0.02,-5.35
2023-05-30 13:18:00.014627,0.9,207.91
2023-05-30 13:18:05.015641,3.18,731.81
2023-05-30 13:18:10.014930,1.55,355.45
2023-05-30 13:18:15.015942,-0.03,-6.24
2023-05-30 13:18:20.013888,1.38,316.7
2023-05-30 13:18:25.015060,3.41,784.1
2023-05-30 13:18:30.011881,0.95,218.91
2023-05-30 13:18:35.012607,-0.04,-9.03
2023-05-30 13:18:40.009939,2.53,582.34
2023-05-30 13:18:45.010924,2.54,585.21
2023-05-30 13:18:50.011585,-0.02,-5.07
2023-05-30 13:18:55.008232,0.98,225.35
2023-05-30 13:19:00.008875,2.19,504.27
2023-05-30 13:19:05.009749,1.75,403.06
2023-05-30 13:19:10.007425,-0.01,-2.39
2023-05-30 13:19:15.009127,1.85,425.92
2023-05-30 13:19:20.008845,2.91,669.71
2023-05-30 13:19:25.005601,1.54,353.75
2023-05-30 13:19:30.006452,0.0,0.46
2023-05-30 13:19:35.013543,2.67,613.44
2023-05-30 13:19:40.004520,2.7,622.02
2023-05-30 13:19:45.005276,-0.02,-5.4
2023-05-30 13:19:50.005963,0.57,131.34
2023-05-30 13:19:55.002880,2.59,596.27
2023-05-30 13:20:00.005176,1.89,433.62
2023-05-30 13:20:05.004457,-0.04,-9.44
2023-05-30 13:20:10.001392,2.03,466.65
2023-05-30 13:20:15.002549,2.91,670.27
2023-05-30 13:20:20.003320,1.48,340.42
2023-05-30 13:20:25.000349,-0.03,-6.03
2023-05-30 13:20:30.001070,1.71,393.96
2023-05-30 13:20:35.001649,2.84,653.89
2023-05-30 13:20:39.998624,0.36,82.48
2023-05-30 13:20:44.999407,0.25,58.22
2023-05-30 13:20:49.996464,3.24,744.52
2023-05-30 13:20:54.997379,2.33,535.57
2023-05-30 13:21:00.000760,-0.01,-2.51
2023-05-30 13:21:04.999881,1.22,281.47
2023-05-30 13:21:10.002400,2.84,652.64
2023-05-30 13:21:15.004701,1.26,290.73
2023-05-30 13:21:20.002221,0.07,15.35
2023-05-30 13:21:25.003803,1.89,434.33
2023-05-30 13:21:30.004974,2.59,595.07
2023-05-30 13:21:35.002247,0.59,134.91
2023-05-30 13:21:40.003289,0.31,71.22
2023-05-30 13:21:45.004271,4.38,1008.02
2023-05-30 13:21:50.001289,8.8,2023.2
2023-05-30 13:21:55.002276,7.06,1624.75
2023-05-30 13:22:00.003324,7.54,1734.61
2023-05-30 13:22:05.000425,8.15,1873.52
2023-05-30 13:22:10.001158,7.99,1837.73
2023-05-30 13:22:15.002397,7.01,1611.43
2023-05-30 13:22:19.999211,8.33,1915.61
2023-05-30 13:22:25.000123,8.22,1890.75
2023-05-30 13:22:29.996695,7.55,1736.06
2023-05-30 13:22:34.997540,7.05,1620.93
2023-05-30 13:22:39.998394,8.64,1987.56
2023-05-30 13:22:44.999315,8.52,1959.96
2023-05-30 13:22:49.996137,7.4,1701.76
2023-05-30 13:22:54.997136,7.56,1737.83
2023-05-30 13:22:59.994161,8.44,1941.45
2023-05-30 13:23:04.995251,8.18,1881.55
2023-05-30 13:23:09.996055,7.48,1721.54
2023-05-30 13:23:14.992582,7.84,1804.08
2023-05-30 13:23:19.993621,8.65,1989.19
2023-05-30 13:23:24.994380,7.41,1704.69
2023-05-30 13:23:29.991262,7.26,1670.19
2023-05-30 13:23:34.992086,8.71,2003.6
2023-05-30 13:23:39.993142,8.37,1925.42
2023-05-30 13:23:44.990006,7.3,1679.04
2023-05-30 13:23:49.990811,8.29,1906.12
2023-05-30 13:23:54.991914,8.34,1919.13
2023-05-30 13:23:59.988530,7.9,1816.56
2023-05-30 13:24:04.989575,7.36,1692.22
2023-05-30 13:24:09.990128,8.43,1939.81
2023-05-30 13:24:14.987228,8.61,1979.61
2023-05-30 13:24:19.988115,7.34,1689.2
2023-05-30 13:24:24.985179,7.06,1623.1
2023-05-30 13:24:29.985935,8.58,1973.16
2023-05-30 13:24:34.986928,8.19,1883.55
2023-05-30 13:24:39.987491,7.05,1621.65
2023-05-30 13:24:44.984392,7.62,1752.7
2023-05-30 13:24:49.985264,8.3,1907.98
2023-05-30 13:24:54.982244,8.1,1863.94
2023-05-30 13:24:59.983052,7.26,1670.35
2023-05-30 13:25:04.984271,8.33,1915.47
2023-05-30 13:25:09.985018,8.38,1927.29
2023-05-30 13:25:14.981641,7.25,1667.37
2023-05-30 13:25:19.982867,7.39,1699.6
2023-05-30 13:25:24.983779,8.75,2012.77
2023-05-30 13:25:29.980372,8.54,1965.32
2023-05-30 13:25:34.981535,7.37,1695.69
2023-05-30 13:25:39.982304,7.52,1729.77
2023-05-30 13:25:44.979306,8.44,1940.45
2023-05-30 13:25:49.980174,8.05,1851.06
2023-05-30 13:25:54.980685,7.48,1720.56
2023-05-30 13:25:59.977845,8.15,1875.14
2023-05-30 13:26:04.978502,8.56,1968.34
